pers_id;sexo;edad;ingreso;situacion_lab
43327637091;F;41;61595.25391;Relacion_dependencia
87066881563;F;58;9621.313477;Sin_situacion_declarada
39489778927;F;42;18685.45703;Autonomo_Monotributista
50276513034;F;52;240040.75;Autonomo_Monotributista
70177310597;F;56;44259.54297;Sin_situacion_declarada
82500922820;F;60;12829.9502;Sin_situacion_declarada
87168282366;F;41;30723.55664;Sin_situacion_declarada
97434030357;F;40;23060.1543;Sin_situacion_declarada
85137090798;F;47;38615.79688;Relacion_dependencia
87347441094;F;47;26150.21875;Sin_situacion_declarada
89592299333;F;46;38532.63281;Jubilado
43072007750;F;41;48314.55859;Autonomo_Monotributista
13917007371;F;50;155264.3125;Relacion_dependencia
93964974481;F;49;38037.91797;Sin_situacion_declarada
4949096688;F;41;64185.22656;Relacion_dependencia
97779628285;F;60;29351.0625;Sin_situacion_declarada
22355168282;F;45;16222.31152;Sin_situacion_declarada
7486259621;F;42;25811.93555;Sin_situacion_declarada
60223055971;F;56;34813.02734;Sin_situacion_declarada
2413195055;F;53;17596.6543;Relacion_dependencia
24408356489;F;40;15762.18652;Sin_situacion_declarada
95883338549;F;51;34697.10547;Sin_situacion_declarada
99223756035;F;51;52358.73438;Sin_situacion_declarada
6460881760;F;53;24163.30078;Jubilado
68920786226;F;43;51439.26563;Sin_situacion_declarada
92911763762;F;43;24804.90625;Sin_situacion_declarada
87814850609;F;44;13355.43262;Sin_situacion_declarada
38936308920;F;40;24214.63086;Relacion_dependencia
12697007687;F;42;38422.70313;Sin_situacion_declarada
9465937216;F;50;24235.44531;Sin_situacion_declarada
98328249497;F;60;31332.61914;Relacion_dependencia
64600860805;F;42;61359.82031;Sin_situacion_declarada
20392180038;F;46;31442.62891;Autonomo_Monotributista
83676062170;F;58;19356.27539;Sin_situacion_declarada
75684563213;F;56;11786.28223;Sin_situacion_declarada
10271542051;F;45;68218.85938;Sin_situacion_declarada
99535849003;F;46;48910.89844;Sin_situacion_declarada
69688256370;F;58;38801.00781;Sin_situacion_declarada
10084798365;F;43;25731.02148;Relacion_dependencia
92985652368;F;48;51017.69531;Relacion_dependencia
74930504844;F;49;35823.28516;Sin_situacion_declarada
70538539281;F;52;13330.00098;Sin_situacion_declarada
74244430678;F;54;22860.20508;Sin_situacion_declarada
28558435780;F;55;59087.74219;Relacion_dependencia
67566531861;F;45;56277.14063;Sin_situacion_declarada
38026835487;F;56;52706.89453;Sin_situacion_declarada
54382723337;F;42;49805.46094;Autonomo_Monotributista
31037563028;F;54;14966.49902;Sin_situacion_declarada
45138381829;F;41;24296.55664;Sin_situacion_declarada
48307698155;F;53;102052.3203;Sin_situacion_declarada
91542022509;F;42;97164.10938;Sin_situacion_declarada
95035933684;F;42;18131.65234;Sin_situacion_declarada
31068769370;F;54;16822.91406;Sin_situacion_declarada
88432062413;F;41;66406.39844;Autonomo_Monotributista
17316286398;F;51;52579.07031;Relacion_dependencia
21755570192;F;47;98474.94531;Relacion_dependencia
8337825873;F;44;23069.85547;Sin_situacion_declarada
80150289239;F;60;19002.79688;Sin_situacion_declarada
22182681482;F;48;12658.47949;Sin_situacion_declarada
68246862405;F;45;52116.90625;Sin_situacion_declarada
78835922123;F;60;115440.4453;Sin_situacion_declarada
33535089528;F;43;44218.15234;Sin_situacion_declarada
77159783870;F;40;21234.85352;Sin_situacion_declarada
98928657237;F;51;18942.45703;Sin_situacion_declarada
86613970860;F;58;43595.01563;Relacion_dependencia
40624283514;F;51;67680.5625;Relacion_dependencia
31505618862;F;46;58212.16797;Sin_situacion_declarada
69988598576;F;55;146633.7969;Relacion_dependencia
1265437223;F;57;73232.125;Sin_situacion_declarada
99608314234;F;47;34798.57422;Sin_situacion_declarada
98695430158;F;51;45905.58594;Sin_situacion_declarada
4273239466;F;53;18012.34375;Sin_situacion_declarada
39338823262;F;44;15121.51074;Autonomo_Monotributista
61141083166;F;52;13334.46582;Sin_situacion_declarada
35535325438;F;55;36102.0625;Sin_situacion_declarada
395033316;F;49;20043.3125;Relacion_dependencia
14252185879;F;43;13607.12012;Sin_situacion_declarada
84859838168;F;53;24576.02539;Autonomo_Monotributista
58220083359;F;48;16099.79102;Sin_situacion_declarada
18697221404;F;47;25037.09375;Jubilado
85594784771;F;56;16892.21875;Sin_situacion_declarada
65623839506;F;56;23279.4043;Sin_situacion_declarada
214551356;F;53;41564.48438;Sin_situacion_declarada
17419457620;F;56;39115.5625;Relacion_dependencia
36750819634;F;42;34586.45703;Sin_situacion_declarada
6553456386;F;43;44307.08984;Autonomo_Monotributista
4890691738;F;46;65893.125;Relacion_dependencia
21236372393;F;47;22432.54102;Sin_situacion_declarada
93844526736;F;48;46996.55859;Relacion_dependencia
69117377883;F;43;12787.08594;Sin_situacion_declarada
44868864798;F;58;95947.38281;Relacion_dependencia
54603939128;F;60;174291.5156;Sin_situacion_declarada
78750129123;F;60;5000;Sin_situacion_declarada
32139208318;F;51;23652.71875;Sin_situacion_declarada
14636587116;F;46;19976.01367;Sin_situacion_declarada
37890175360;F;58;46874.72656;Relacion_dependencia
87956034140;F;45;15089.28418;Sin_situacion_declarada
76253197977;F;43;18957.23242;Sin_situacion_declarada
76581239484;F;52;86357.26563;Autonomo_Monotributista
23190158528;F;56;21876.72852;Sin_situacion_declarada
23862519527;F;54;23735.64648;Sin_situacion_declarada
39974619623;F;42;35367.94531;Sin_situacion_declarada
88739786845;F;51;96315.35156;Sin_situacion_declarada
50203103863;F;46;12675.45703;Sin_situacion_declarada
82723833086;F;49;41056.11719;Autonomo_Monotributista
30343771431;F;58;17876.83984;Sin_situacion_declarada
31193191321;F;53;22602.55078;Sin_situacion_declarada
42656798582;F;50;56033.8125;Autonomo_Monotributista
31434746012;F;47;40908.64063;Autonomo_Monotributista
84103224652;F;44;13049.33105;Sin_situacion_declarada
38671760209;F;55;62489.16797;Sin_situacion_declarada
9570429599;F;40;65738.4375;Relacion_dependencia
88644264662;F;43;58691.30078;Sin_situacion_declarada
15263952384;F;46;47734.79297;Autonomo_Monotributista
70174213140;F;45;38265.80469;Relacion_dependencia
74863666318;F;58;62962.09375;Relacion_dependencia
50143960234;F;55;52870.55859;Autonomo_Monotributista
84805155094;F;52;48789.57813;Sin_situacion_declarada
67342063319;F;52;37091.89453;Sin_situacion_declarada
92071629003;F;60;5000;Sin_situacion_declarada
27605659482;F;40;43838.97656;Sin_situacion_declarada
15927522751;F;48;60289.32813;Autonomo_Monotributista
91916771044;F;40;20095.24805;Sin_situacion_declarada
85110348740;F;45;12622.49219;Autonomo_Monotributista
34371878216;F;57;70696.67969;Relacion_dependencia
56768167214;F;40;18341.62109;Relacion_dependencia
65434718384;F;56;204690.6719;Autonomo_Monotributista
87090060358;F;57;25295.38867;Sin_situacion_declarada
25265515061;F;56;63226.85547;Relacion_dependencia
50392390368;F;54;80789.01563;Sin_situacion_declarada
95305838003;F;47;36808.27734;Sin_situacion_declarada
90807635448;F;40;95181.44531;Sin_situacion_declarada
6247248282;F;59;43403.16797;Autonomo_Monotributista
51798839455;F;42;5849.92041;Sin_situacion_declarada
23800246663;F;51;180844.8438;Autonomo_Monotributista
61353960913;F;40;24809.55273;Sin_situacion_declarada
68928599912;F;51;60943.94141;Relacion_dependencia
73253810596;F;48;40284.88672;Sin_situacion_declarada
76329865273;F;41;59107.22266;Sin_situacion_declarada
66188357736;F;58;51616.71094;Jubilado
47203925198;F;42;46705.36328;Relacion_dependencia
60009647355;F;59;145247.9531;Sin_situacion_declarada
12493168371;F;47;5000;Sin_situacion_declarada
10470471922;F;44;32160.91211;Relacion_dependencia
49225489154;F;41;18645.75781;Sin_situacion_declarada
48331078301;F;51;31533.63867;Jubilado
87831066129;F;53;176358.7813;Sin_situacion_declarada
54561917125;F;55;30721.24023;Jubilado
21123764190;F;44;22607.20898;Relacion_dependencia
19485040305;F;40;26375.79492;Autonomo_Monotributista
97243776500;F;47;59446.42188;Sin_situacion_declarada
59074082465;F;48;12475.41602;Sin_situacion_declarada
55439019715;F;58;29499.28711;Sin_situacion_declarada
85092653126;F;59;40011.58594;Sin_situacion_declarada
69440367331;F;44;52596.125;Sin_situacion_declarada
47231320582;F;45;21351.32227;Sin_situacion_declarada
72835764267;F;43;11026.95703;Sin_situacion_declarada
44272261243;F;42;30925.58203;Autonomo_Monotributista
52596841318;F;53;13955.77051;Sin_situacion_declarada
49448195639;F;41;30639.9082;Relacion_dependencia
50101808161;F;59;23301.95117;Sin_situacion_declarada
35649567555;F;52;26262.5293;Sin_situacion_declarada
1050022372;F;57;20792.06836;Sin_situacion_declarada
94747921399;F;47;17761.05078;Sin_situacion_declarada
87166248810;F;43;32358.5918;Sin_situacion_declarada
69125794130;F;43;38243.95313;Sin_situacion_declarada
94198511772;F;42;12220.91504;Sin_situacion_declarada
24205426758;F;40;23137.0332;Sin_situacion_declarada
8109532281;F;45;28081.66406;Autonomo_Monotributista
52373661173;F;52;31867.00781;Relacion_dependencia
6895023371;F;44;64299.0625;Relacion_dependencia
74644506533;F;51;336919.9375;Relacion_dependencia
99508602724;F;52;48376.57813;Sin_situacion_declarada
17153782065;F;50;39755.27344;Sin_situacion_declarada
48516816439;F;40;38494.48047;Relacion_dependencia
28207884065;F;40;29112.35938;Relacion_dependencia
81568250507;F;40;36326.03516;Autonomo_Monotributista
66814402998;F;48;91558.08594;Relacion_dependencia
40597552217;F;60;117024.8672;Relacion_dependencia
63789246896;F;56;47106.52344;Sin_situacion_declarada
58284659583;F;42;59306.22266;Relacion_dependencia
34271397294;F;43;39711.45703;Autonomo_Monotributista
43965830704;F;60;40110.39063;Sin_situacion_declarada
79697896973;F;42;35841.19922;Relacion_dependencia
83415767189;F;60;64321.82031;Sin_situacion_declarada
21376157512;F;43;27660.92773;Sin_situacion_declarada
74813264291;F;46;21207.11523;Autonomo_Monotributista
67106533485;F;40;104132.0781;Sin_situacion_declarada
67888332326;F;48;9885.038086;Sin_situacion_declarada
74147848253;F;52;14914.06934;Sin_situacion_declarada
16755628664;F;54;51515.26172;Relacion_dependencia
16702943802;F;50;23570.64648;Sin_situacion_declarada
24088499683;F;59;28193.83203;Sin_situacion_declarada
41870015440;F;48;112122.0391;Sin_situacion_declarada
81595616563;F;42;25170.58789;Sin_situacion_declarada
3097016126;F;52;11735.78223;Sin_situacion_declarada
70342523209;F;56;18082.08203;Sin_situacion_declarada
5022371382;F;56;34586.51953;Autonomo_Monotributista
78554474392;F;52;16076.8291;Sin_situacion_declarada
5601860844;F;41;15319.31543;Sin_situacion_declarada
8845401418;F;57;54127.30859;Autonomo_Monotributista
29488539133;F;47;84774.96875;Sin_situacion_declarada
73453157254;F;57;24703.04297;Relacion_dependencia
58219196537;F;44;14894.81152;Sin_situacion_declarada
60960205182;F;53;34539.99609;Relacion_dependencia
44557435168;F;41;9464.113281;Sin_situacion_declarada
88274961844;F;42;81363.05469;Sin_situacion_declarada
60778076161;F;60;218276.1719;Jubilado
28136454207;F;51;21769.58203;Relacion_dependencia
80436598504;F;59;16782.33398;Sin_situacion_declarada
25197551925;F;42;56655.21875;Sin_situacion_declarada
23836531811;F;41;44860.17578;Relacion_dependencia
20513817935;F;53;18219.50586;Sin_situacion_declarada
2899486142;F;56;26595.25391;Sin_situacion_declarada
49877091249;F;56;16751.26563;Sin_situacion_declarada
59421212289;F;57;28082.2168;Sin_situacion_declarada
59694058262;F;46;76717.6875;Autonomo_Monotributista
31775284743;F;58;19031.04492;Sin_situacion_declarada
60907266966;F;59;37986.12109;Autonomo_Monotributista
15610120864;F;49;152762.5156;Autonomo_Monotributista
70675050399;F;58;71055.61719;Sin_situacion_declarada
15116374391;F;51;11112.02344;Sin_situacion_declarada
25499674274;F;57;59104.26563;Autonomo_Monotributista
55231629051;F;44;67935.85938;Sin_situacion_declarada
615033590;F;55;104632.1328;Relacion_dependencia
95439175183;F;58;27251;Sin_situacion_declarada
61606497962;F;57;47466.69922;Sin_situacion_declarada
71663843977;F;54;17093.00977;Sin_situacion_declarada
13170141997;F;40;31964.30859;Autonomo_Monotributista
1963985345;F;46;11757.38477;Sin_situacion_declarada
43928739057;F;49;9399.8125;Sin_situacion_declarada
86838828756;F;51;14087.96777;Sin_situacion_declarada
64833617415;F;44;38802.67969;Sin_situacion_declarada
32553861284;F;60;13878.62891;Jubilado
51121743946;F;40;23258.16992;Autonomo_Monotributista
92436219683;F;40;20901.81641;Relacion_dependencia
76532849545;F;57;16124.53223;Sin_situacion_declarada
1592440781;F;53;34702.12109;Sin_situacion_declarada
4265176870;F;52;15814.8418;Sin_situacion_declarada
10338118064;F;51;38082.95313;Sin_situacion_declarada
10686972300;F;42;61703.70313;Sin_situacion_declarada
82718497992;F;43;38150.79297;Autonomo_Monotributista
32537336717;F;59;20585.54297;Sin_situacion_declarada
60510252097;F;48;6466.09375;Sin_situacion_declarada
68025043626;F;45;55593.24219;Autonomo_Monotributista
9019344653;F;43;13919.11816;Sin_situacion_declarada
78819133236;F;48;50332.13281;Relacion_dependencia
37142982365;F;46;21501.80469;Sin_situacion_declarada
63745313058;F;42;16509.97266;Sin_situacion_declarada
49413149242;F;56;36593.6875;Relacion_dependencia
32726325085;F;59;22673.74219;Sin_situacion_declarada
1168522470;F;42;18546.98438;Autonomo_Monotributista
49797316174;F;41;25421.67969;Relacion_dependencia
41862439817;F;48;69786.08594;Autonomo_Monotributista
34351443215;F;44;43738.42578;Relacion_dependencia
10832657146;F;41;23357.98242;Relacion_dependencia
9293853232;F;41;17622.45117;Autonomo_Monotributista
4460503826;F;45;45568.44922;Relacion_dependencia
69931383663;F;41;35179.875;Sin_situacion_declarada
37540294302;F;41;18282.26563;Sin_situacion_declarada
85103164502;F;55;23066.48438;Sin_situacion_declarada
82612726014;F;49;44397.51172;Relacion_dependencia
54774413701;F;40;39660.49609;Relacion_dependencia
50565035016;F;54;11501.78809;Sin_situacion_declarada
5054653008;F;42;181852.375;Autonomo_Monotributista
88507195257;F;54;15564.25879;Sin_situacion_declarada
37583618067;F;50;14978.58691;Sin_situacion_declarada
53058221396;F;41;14159.16309;Sin_situacion_declarada
74098339135;F;47;51033.3125;Relacion_dependencia
58163437604;F;40;13412.19629;Sin_situacion_declarada
14224755380;F;48;94289.36719;Relacion_dependencia
48821755068;F;55;11974.66602;Sin_situacion_declarada
63413330186;F;49;124792.0938;Autonomo_Monotributista
54593329539;F;52;42264.125;Sin_situacion_declarada
98361147497;F;54;17945.49414;Sin_situacion_declarada
5968211544;F;56;39413.3125;Jubilado
10919177203;F;50;17809.31641;Sin_situacion_declarada
38458483244;F;52;50376.36328;Sin_situacion_declarada
60666453104;F;46;10941.33789;Sin_situacion_declarada
42950856872;F;54;48824.90625;Relacion_dependencia
2338956440;F;41;34001.67578;Relacion_dependencia
99130564170;F;40;39770.30859;Sin_situacion_declarada
58446177512;F;43;16472.66797;Relacion_dependencia
26287235791;F;50;27061.05273;Autonomo_Monotributista
92060758440;F;54;46392.11719;Relacion_dependencia
85781505621;F;53;126545.5469;Sin_situacion_declarada
70473812125;F;52;20825.0293;Sin_situacion_declarada
60976753760;F;54;32785.49219;Sin_situacion_declarada
16616560281;F;44;106590.9844;Relacion_dependencia
70178310185;F;58;18392.81836;Sin_situacion_declarada
4915819071;F;53;37101.55469;Sin_situacion_declarada
92668499127;F;58;21277.9707;Sin_situacion_declarada
90125470038;F;57;96716.22656;Autonomo_Monotributista
93660803540;F;60;69674.95313;Autonomo_Monotributista
17102719573;F;46;51418.59375;Autonomo_Monotributista
59593534168;F;54;23050.54297;Sin_situacion_declarada
94840697487;F;42;62134.62891;Sin_situacion_declarada
88993509392;F;46;31104.13672;Autonomo_Monotributista
82715899568;F;54;151668.1094;Autonomo_Monotributista
92636144268;F;57;64210.24219;Jubilado
68782909096;F;57;16966.63477;Sin_situacion_declarada
39630672137;F;42;115418.3203;Relacion_dependencia
43964398701;F;40;19464.58789;Relacion_dependencia
41490341132;F;40;23409.14063;Sin_situacion_declarada
91044836072;F;46;59677.15625;Relacion_dependencia
52373331024;F;55;38388.41797;Autonomo_Monotributista
360157147;F;42;13296.58496;Sin_situacion_declarada
41121137996;F;48;53364.57422;Sin_situacion_declarada
62496489726;F;44;30541.79102;Sin_situacion_declarada
75956228393;F;58;6439.117676;Jubilado
5877530047;F;55;21129.92969;Sin_situacion_declarada
46251941923;F;49;17189.80469;Sin_situacion_declarada
87999773792;F;58;11622.9502;Sin_situacion_declarada
80648876129;F;45;55546.96484;Sin_situacion_declarada
35048702422;F;41;70590.39844;Autonomo_Monotributista
54530026358;F;56;15379.13379;Sin_situacion_declarada
31518429556;F;42;50209.48438;Relacion_dependencia
3112405565;F;55;41131.16016;Sin_situacion_declarada
16778877111;F;49;30798.66016;Relacion_dependencia
77542792;F;43;41773.91016;Relacion_dependencia
24837280824;F;40;39741.57422;Autonomo_Monotributista
48734219784;F;43;34411.36719;Sin_situacion_declarada
9117062507;F;54;49985.77734;Sin_situacion_declarada
84086969522;F;43;31831.81836;Sin_situacion_declarada
81559212737;F;49;83683.14844;Relacion_dependencia
20012306197;F;45;18898.67773;Jubilado
9899093420;F;59;15474.6084;Sin_situacion_declarada
84218502860;F;53;20525.86523;Sin_situacion_declarada
58476466596;F;52;32248.12695;Autonomo_Monotributista
29464407066;F;41;35007.875;Relacion_dependencia
28867803889;F;57;14055.60449;Sin_situacion_declarada
19618384868;F;41;23098.29297;Sin_situacion_declarada
56014224818;F;47;20677.16797;Relacion_dependencia
54396164447;F;54;30288.45703;Sin_situacion_declarada
44219003938;F;48;21723.80469;Autonomo_Monotributista
55435134552;F;48;17061.94141;Sin_situacion_declarada
1551701406;F;52;68786.375;Relacion_dependencia
23091242924;F;60;87557.6875;Sin_situacion_declarada
94378922356;F;56;54925.85156;Sin_situacion_declarada
36284772494;F;44;72673.52344;Sin_situacion_declarada
63736241142;F;57;30141.27148;Sin_situacion_declarada
25367947933;F;47;39261.03125;Sin_situacion_declarada
72320868512;F;47;11805.625;Autonomo_Monotributista
85868904562;F;42;69886.60938;Sin_situacion_declarada
99725361000;F;44;43643.86719;Sin_situacion_declarada
88260894787;F;53;11127.07031;Sin_situacion_declarada
43888982141;F;49;45405.24219;Autonomo_Monotributista
27825268525;F;49;18180.41016;Jubilado
14918906414;F;52;44894.23438;Relacion_dependencia
28735290276;F;46;10551.62793;Sin_situacion_declarada
94168845783;F;47;12118.19238;Sin_situacion_declarada
67977529470;F;46;533666.5;Autonomo_Monotributista
78077037139;F;43;40683.0625;Sin_situacion_declarada
37719773475;F;45;51207.26953;Sin_situacion_declarada
41206823589;F;48;15626.79297;Sin_situacion_declarada
45077823456;F;59;53301.03516;Jubilado
74829425867;F;42;19982.06641;Sin_situacion_declarada
82168626642;F;49;28268.77344;Sin_situacion_declarada
3944878643;F;45;388670.25;Relacion_dependencia
83653257501;F;48;43401.70313;Sin_situacion_declarada
99171199534;F;45;48587.31641;Relacion_dependencia
57988196707;F;42;20924.68164;Sin_situacion_declarada
58999728583;F;55;27715.46289;Sin_situacion_declarada
31989992859;F;54;79563.88281;Relacion_dependencia
52987886202;F;59;43234.10547;Sin_situacion_declarada
16622417647;F;46;56988.07031;Sin_situacion_declarada
61417494422;F;54;46849.08984;Sin_situacion_declarada
91118736026;F;57;251421.9531;Autonomo_Monotributista
7672903189;F;41;22682.98242;Relacion_dependencia
4398869439;F;45;18647.2832;Sin_situacion_declarada
43729371369;F;59;19425.38867;Jubilado
37353717196;F;47;19170.52539;Sin_situacion_declarada
33399248058;F;42;130541.1563;Relacion_dependencia
11266796670;F;52;49793.34766;Sin_situacion_declarada
43147394435;F;42;80417.23438;Autonomo_Monotributista
37146870274;F;44;5000;Sin_situacion_declarada
72837701840;F;42;42731.85547;Sin_situacion_declarada
4356515017;F;48;124240.6172;Autonomo_Monotributista
37255148655;F;57;8517.931641;Sin_situacion_declarada
92255558028;F;48;91646.45313;Relacion_dependencia
77302402359;F;58;24497.00195;Autonomo_Monotributista
16134226257;F;48;34964.77344;Sin_situacion_declarada
5596395226;F;47;19404.86719;Sin_situacion_declarada
44382394381;F;46;25249.29883;Sin_situacion_declarada
52242751660;F;53;58631.53516;Sin_situacion_declarada
89725656077;F;51;25142.01758;Jubilado
27541645231;F;57;20919.56445;Sin_situacion_declarada
3161025376;F;59;28547.54297;Sin_situacion_declarada
56231553343;F;59;60149.03906;Sin_situacion_declarada
43718987141;F;48;17175.43359;Sin_situacion_declarada
53941131699;F;53;80612.71875;Sin_situacion_declarada
57442694645;F;51;36904.68359;Jubilado
31604587008;F;55;52633.67578;Relacion_dependencia
70739306573;F;46;20327.9707;Sin_situacion_declarada
67112847204;F;40;16568.75977;Sin_situacion_declarada
80863714478;F;44;34853.95703;Sin_situacion_declarada
58560759564;F;47;47862.05469;Autonomo_Monotributista
20787505587;F;57;13869.18164;Sin_situacion_declarada
74874911277;F;45;10998.0166;Sin_situacion_declarada
92485142508;F;52;15747.21484;Sin_situacion_declarada
78873405607;F;59;96272.35938;Relacion_dependencia
51512588814;F;45;18817.42578;Autonomo_Monotributista
72800156843;F;43;74045.875;Sin_situacion_declarada
17214993049;F;44;21222.91602;Sin_situacion_declarada
66937931299;F;56;30024.62305;Relacion_dependencia
36549070009;F;48;62536.00391;Sin_situacion_declarada
25158778798;F;48;39788.98047;Relacion_dependencia
20333500156;F;42;21525.58398;Sin_situacion_declarada
75181869908;F;42;24208.57422;Autonomo_Monotributista
62727136543;F;54;17820.29297;Sin_situacion_declarada
46765531290;F;59;12659.72266;Sin_situacion_declarada
97212503054;F;47;12186.98145;Sin_situacion_declarada
30109470787;F;40;26538.61328;Sin_situacion_declarada
75413285756;F;57;10116.04883;Sin_situacion_declarada
98099847591;F;52;54077.74609;Autonomo_Monotributista
77833240089;F;57;45018.19531;Relacion_dependencia
62961595024;F;44;35246.48047;Autonomo_Monotributista
79418615026;F;55;15023.82813;Sin_situacion_declarada
32885845447;F;50;20869.29102;Autonomo_Monotributista
63225860149;F;51;12417.81543;Sin_situacion_declarada
34194408076;F;50;169747.7031;Sin_situacion_declarada
69108968622;F;49;28781.60742;Autonomo_Monotributista
60935906765;F;59;31576.60742;Sin_situacion_declarada
44749061976;F;48;54219.25781;Autonomo_Monotributista
91382288784;F;52;175093.1719;Relacion_dependencia
15619445342;F;41;53487.29688;Relacion_dependencia
41396477973;F;51;27468.5332;Sin_situacion_declarada
62952038139;F;56;18386.62109;Sin_situacion_declarada
65118180340;F;59;15090.77539;Sin_situacion_declarada
94620838381;F;43;36170.66797;Sin_situacion_declarada
27705956650;F;57;22268.0625;Autonomo_Monotributista
91497535330;F;58;16215.03027;Sin_situacion_declarada
22280413997;F;53;39657.07422;Sin_situacion_declarada
97592078293;F;46;35006.65234;Autonomo_Monotributista
86559318580;F;40;100509.2656;Relacion_dependencia
22528388050;F;52;89561.19531;Autonomo_Monotributista
27528635546;F;54;19346.83594;Sin_situacion_declarada
69462196949;F;45;34888.89844;Autonomo_Monotributista
6879441529;F;59;19043.72461;Sin_situacion_declarada
68999234758;F;56;17679.74023;Sin_situacion_declarada
9414490697;F;50;24792.20703;Jubilado
62183384187;F;42;50788.67188;Sin_situacion_declarada
75092886322;F;46;40722.86328;Relacion_dependencia
3829313404;F;51;92151.42969;Autonomo_Monotributista
16267746774;F;51;40035.54688;Sin_situacion_declarada
4563074418;F;53;30112.77344;Relacion_dependencia
15723550012;F;51;6199.563965;Sin_situacion_declarada
59599507680;F;58;13299.00293;Sin_situacion_declarada
42782926870;F;54;30920.52734;Sin_situacion_declarada
43181694649;F;44;28061.06055;Relacion_dependencia
40297235384;F;56;8460.719727;Sin_situacion_declarada
88820140002;F;45;9069.068359;Sin_situacion_declarada
30453049017;F;46;223112.9844;Autonomo_Monotributista
68108880230;F;41;38969.55078;Relacion_dependencia
76377974246;F;40;55637.11719;Sin_situacion_declarada
707665418;F;49;59021.84766;Relacion_dependencia
32682417588;F;56;14893.69727;Sin_situacion_declarada
66796308741;F;42;19100.57031;Sin_situacion_declarada
80875089491;F;44;42457.86328;Sin_situacion_declarada
82516081422;F;56;60602.95703;Sin_situacion_declarada
8620536233;F;49;9562.335938;Sin_situacion_declarada
97442730564;F;47;8442.999023;Sin_situacion_declarada
76532109056;F;49;25109.26172;Sin_situacion_declarada
98513480722;F;50;35152.14453;Relacion_dependencia
83364296614;F;45;32542.39063;Relacion_dependencia
20596136443;F;48;140539.8594;Sin_situacion_declarada
84910515121;F;45;16549.24609;Sin_situacion_declarada
53730265784;F;55;14143.17383;Sin_situacion_declarada
16086300012;F;47;31583.87109;Sin_situacion_declarada
92447999455;F;42;14015.50977;Sin_situacion_declarada
41799680170;F;50;139246.2031;Autonomo_Monotributista
53945684112;F;43;11070.76367;Sin_situacion_declarada
54698540603;F;57;24097.37305;Sin_situacion_declarada
22170181636;F;53;31596.32227;Sin_situacion_declarada
87805781660;F;41;41453.82422;Sin_situacion_declarada
16618286118;F;41;12925.59082;Sin_situacion_declarada
74894146542;F;47;47938.02734;Sin_situacion_declarada
25675076512;F;48;6052.97168;Sin_situacion_declarada
53332404578;F;46;17921.47852;Sin_situacion_declarada
20447377710;F;49;16932.46094;Sin_situacion_declarada
38732101152;F;60;18018.92383;Sin_situacion_declarada
53622091229;F;53;22573.71484;Sin_situacion_declarada
88479525228;F;40;12491.04297;Sin_situacion_declarada
74540089237;F;51;69229.10938;Relacion_dependencia
83434447418;F;58;47516.60547;Autonomo_Monotributista
41511255115;F;42;22995.85547;Sin_situacion_declarada
35452100681;F;54;28437.56641;Sin_situacion_declarada
40953093949;F;41;15654.63672;Sin_situacion_declarada
34197753362;F;44;28134.65625;Relacion_dependencia
83644320889;F;41;13416.59375;Sin_situacion_declarada
917300490;F;51;98268.01563;Jubilado
24892296246;F;52;13685.18066;Sin_situacion_declarada
5593348783;F;57;40316.30078;Autonomo_Monotributista
64334229820;F;60;48854.70313;Relacion_dependencia
49338301210;F;51;38119.94531;Autonomo_Monotributista
8839805794;F;44;38731.12109;Relacion_dependencia
10769052594;F;40;22535.77539;Autonomo_Monotributista
74264282296;F;40;20844.08789;Sin_situacion_declarada
89665029692;F;57;40106.80078;Sin_situacion_declarada
16214258887;F;44;14788.73438;Autonomo_Monotributista
53562237139;F;47;14524.79004;Sin_situacion_declarada
37514845751;F;42;111976.6719;Autonomo_Monotributista
18319351875;F;47;49950.81641;Relacion_dependencia
39737212023;F;41;17583.77734;Sin_situacion_declarada
42117902893;F;60;18639.58984;Relacion_dependencia
36510925304;F;46;13448.07324;Sin_situacion_declarada
97933610654;F;42;45479.14844;Relacion_dependencia
7994481499;F;40;34846.18359;Autonomo_Monotributista
76040895029;F;47;16289.43652;Sin_situacion_declarada
52508551626;F;54;35057.71875;Sin_situacion_declarada
13443742629;F;60;49805.30469;Relacion_dependencia
60039011206;F;44;52806.23438;Autonomo_Monotributista
12408602834;F;43;37829.96875;Sin_situacion_declarada
92167638779;F;45;28354.73438;Sin_situacion_declarada
83511782555;F;46;51119.92188;Sin_situacion_declarada
74415212756;F;47;64369.88672;Sin_situacion_declarada
45970972240;F;47;46910.84766;Relacion_dependencia
1311369940;F;54;20053.60547;Autonomo_Monotributista
64574458540;F;59;21527.26758;Sin_situacion_declarada
67434056273;F;59;84041.82813;Sin_situacion_declarada
27032387216;F;57;20591.49219;Autonomo_Monotributista
36454933787;F;52;14494.1543;Sin_situacion_declarada
91706805263;F;44;36656.12109;Autonomo_Monotributista
86765364307;F;40;16078.23828;Sin_situacion_declarada
87174941999;F;52;17280.92383;Jubilado
10610451126;F;49;20554.04883;Sin_situacion_declarada
69885389379;F;40;35358.39063;Sin_situacion_declarada
24666846866;F;40;19287.19336;Sin_situacion_declarada
59519489768;F;46;63389.64844;Sin_situacion_declarada
46748463030;F;44;14673.89258;Sin_situacion_declarada
80375582793;F;55;259817.8281;Relacion_dependencia
