pers_id;periodo;score
43129612660;201906;655
43131615031;201906;937
43147394435;201906;958
43181694649;201906;829
43229959925;201906;789
43272274603;201906;772
43279946709;201906;870
43284138173;201906;565
43327637091;201906;872
43379374926;201906;550
43410759216;201906;414
43410759216;201906;414
43415913544;201906;700
43438099208;201906;772
43439217287;201906;611
43459786008;201906;555
43465797736;201906;861
43583545491;201906;554
43617377652;201906;884
43627207608;201906;666
43659676905;201906;811
43681402679;201906;557
43718987141;201906;1
43719914548;201906;955
43729371369;201906;717
43733888117;201906;895
43863257961;201906;777
43878961355;201906;627
43888982141;201906;603
43928739057;201906;501
43960677130;201906;1
43964398701;201906;644
43965005302;201906;715
43965830704;201906;943
43971104072;201906;1
44020801701;201906;946
44062293242;201906;736
44062940283;201906;1
44092138075;201906;666
44121021830;201906;777
44125096017;201906;772
44145865520;201906;779
44184282714;201906;928
44212409341;201906;482
44212895278;201906;946
44219003938;201906;394
44225637028;201906;864
44272261243;201906;832
44273956717;201906;538
44274776817;201906;530
44282837482;201906;955
44336200185;201906;531
44343961099;201906;1
44364874526;201906;606
44382394381;201906;856
44405780695;201906;738
44413187447;201906;570
44421776807;201906;919
44428827301;201906;580
44479831848;201906;740
44481033748;201906;686
44483217098;201906;946
44490054325;201906;958
44497945666;201906;919
44507157902;201906;856
44524423929;201906;321
44554535066;201906;698
44557435168;201906;560
44561489685;201906;270
44567477734;201906;881
44570062925;201906;931
44570181991;201906;456
44576313085;201906;809
44579330500;201906;913
44601492905;201906;946
44621536228;201906;779
44627799913;201906;736
44647385577;201906;614
44647385577;201906;614
44648847415;201906;889
44659810147;201906;719
44695252039;201906;794
44699042384;201906;913
44728412969;201906;958
44738516234;201906;472
44742485614;201906;1
44749061976;201906;952
44761556816;201906;669
44768533091;201906;749
44779481622;201906;671
44784392835;201906;919
44797034299;201906;550
44803336267;201906;624
44840694367;201906;910
44843012754;201906;955
44868864798;201906;934
44934808569;201906;630
45001757553;201906;910
45054138982;201906;625
45060933097;201906;749
45077823456;201906;837
45079225356;201906;539
45079225356;201906;539
45093938585;201906;922
45137594079;201906;952
45138381829;201906;745
45143749925;201906;684
45149639684;201906;651
45155205600;201906;835
45164852114;201906;402
45183081084;201906;564
45192471747;201906;634
45204181101;201906;913
45330527828;201906;656
45334163605;201906;1
45343673626;201906;859
45353598882;201906;895
45367449655;201906;413
45405655000;201906;752
45407958639;201906;736
45422415702;201906;651
45469265856;201906;606
45469265856;201906;606
45476843668;201906;568
45504933170;201906;635
45505610369;201906;736
45511181383;201906;898
45566772784;201906;508
45575964606;201906;603
45664621862;201906;884
45723959224;201906;922
45754345043;201906;856
45794089666;201906;840
45798599947;201906;934
45871652273;201906;531
45872678212;201906;649
45913419232;201906;931
45922501286;201906;856
45938396435;201906;667
45943755093;201906;961
45950163250;201906;1
45950163250;201906;1
45957921724;201906;154
45970972240;201906;576
45985577500;201906;835
45986270397;201906;444
45986896238;201906;351
46019383698;201906;943
46063016837;201906;881
46067741219;201906;946
46115732164;201906;656
46117266692;201906;658
46161973182;201906;740
46169509239;201906;609
46171290272;201906;730
46181836754;201906;493
46218455558;201906;541
46232635886;201906;651
46250257547;201906;568
46251941923;201906;224
46265145478;201906;622
46270022985;201906;406
46293563886;201906;576
46336970154;201906;898
46407438997;201906;814
46419147879;201906;898
46442249156;201906;898
46563497327;201906;490
46583222297;201906;848
46601058590;201906;500
46609231265;201906;779
46685256284;201906;580
46748463030;201906;1
46761200863;201906;1
46765531290;201906;362
46785681187;201906;765
46792216386;201906;934
46812666491;201906;719
46833939908;201906;554
46869566075;201906;958
46876774267;201906;777
46897453590;201906;730
46904579457;201906;669
46922200624;201906;796
46927933798;201906;1
46947348935;201906;827
46957429548;201906;843
46969169487;201906;910
46996905177;201906;853
46999448375;201906;925
47000907563;201906;955
47001453807;201906;901
47007838315;201906;572
47019947264;201906;740
47051252553;201906;952
47110947374;201906;749
47115418599;201906;943
47135146973;201906;721
47157290746;201906;916
47181419313;201906;624
47203925198;201906;919
47231320582;201906;916
47237537846;201906;570
47239473458;201906;875
47265202441;201906;727
47279180906;201906;531
47293114261;201906;531
47317185743;201906;686
47367812130;201906;449
47419303743;201906;565
47502316000;201906;2
47540093909;201906;552
47541014915;201906;584
47591048008;201906;856
47600815042;201906;738
47608231801;201906;690
47712627666;201906;758
47722352377;201906;937
47727236331;201906;1
47741364255;201906;928
47759140343;201906;547
47772368907;201906;878
47813349266;201906;719
47889623636;201906;931
47897791450;201906;955
47908290853;201906;804
47917270117;201906;756
47938468055;201906;916
47957217575;201906;552
47957984093;201906;730
47966451637;201906;806
47980551687;201906;864
48016394962;201906;777
48036672935;201906;625
48071062640;201906;1
48100454450;201906;843
48133615537;201906;809
48200549275;201906;907
48217449135;201906;925
48255678731;201906;848
48260093802;201906;740
48304317333;201906;889
48307698155;201906;901
48331078301;201906;613
48340069296;201906;679
48342256164;201906;557
48363432481;201906;266
48393380968;201906;538
48422710241;201906;910
48472425027;201906;614
48503661842;201906;593
48516816439;201906;789
48517344143;201906;732
48520918915;201906;727
48659352799;201906;556
48683977486;201906;843
48712974058;201906;696
48716742934;201906;651
48721311487;201906;919
48722324646;201906;42
48729010148;201906;717
48734219784;201906;429
48753481658;201906;324
48762518754;201906;605
48765480415;201906;765
48794209758;201906;859
48816438372;201906;649
48816633720;201906;570
48821755068;201906;461
48825682094;201906;671
48825682094;201906;671
48827112820;201906;422
48864818076;201906;704
48888587375;201906;732
48909512516;201906;588
49073806595;201906;777
49074134337;201906;952
49100421547;201906;597
49104592847;201906;605
49136681792;201906;476
49142844821;201906;462
49147309373;201906;925
49179995432;201906;848
49184890426;201906;761
49193802094;201906;740
49224949932;201906;853
49225489154;201906;577
49244375289;201906;787
49257087859;201906;584
49276976902;201906;416
49277096841;201906;599
49283763658;201906;472
49284444197;201906;171
49296933615;201906;931
49298719147;201906;892
49320146737;201906;635
49338301210;201906;943
49359066166;201906;792
49413149242;201906;702
49442988250;201906;761
49445146459;201906;666
49448195639;201906;594
49451536006;201906;581
49478123253;201906;822
49495519334;201906;727
49504898223;201906;725
49524428945;201906;884
49592376496;201906;690
49634469869;201906;794
49641315753;201906;1
49680548228;201906;740
49698884895;201906;872
49719341596;201906;898
49739029481;201906;660
49753298539;201906;545
49790080700;201906;837
49797316174;201906;1
49877091249;201906;622
49878673913;201906;517
49933056718;201906;949
49938243051;201906;799
49951010072;201906;619
49951834034;201906;619
50006865113;201906;794
50007222588;201906;934
50014552507;201906;940
50053577859;201906;946
50055809937;201906;922
50070065579;201906;508
50074330022;201906;732
50075827881;201906;686
50095052103;201906;772
50099103855;201906;758
50101711724;201906;684
50101808161;201906;554
50114471834;201906;949
50119528988;201906;461
50131072163;201906;605
50132995482;201906;501
50143960234;201906;952
50203103863;201906;514
50221681697;201906;625
50236729031;201906;789
50239410750;201906;765
50258264532;201906;811
50263338940;201906;946
50267058085;201906;600
50272301438;201906;651
50276513034;201906;743
50303076694;201906;934
50311862500;201906;931
50349110133;201906;910
50389751718;201906;484
50392390368;201906;931
50395697045;201906;754
50396103421;201906;104
50399776842;201906;616
50410143312;201906;617
50417925672;201906;711
50478026861;201906;761
50530187729;201906;704
50565035016;201906;1
50592958619;201906;624
50594106708;201906;740
50600145909;201906;576
50624669067;201906;580
50675683642;201906;916
50693924369;201906;806
50767270362;201906;940
50784503240;201906;796
50826615733;201906;745
50839229290;201906;898
50849745019;201906;651
50896651158;201906;856
50897528124;201906;881
50901102188;201906;772
50906094234;201906;901
50926270923;201906;772
50998125036;201906;484
51063234310;201906;651
51074145505;201906;508
51090632597;201906;669
51094805845;201906;946
51106758252;201906;925
51119515947;201906;545
51121743946;201906;347
51125195427;201906;583
51140752023;201906;637
51200944683;201906;1
51221194216;201906;814
51238174037;201906;606
51256180457;201906;804
51263076029;201906;431
51282866805;201906;958
51291875416;201906;952
51320952612;201906;754
51339973204;201906;740
51354314793;201906;789
51356801638;201906;756
51380549740;201906;749
51404059503;201906;832
51441753155;201906;765
51443885678;201906;946
51452242482;201906;949
51505591182;201906;1
51505591182;201906;1
51507176740;201906;794
51512588814;201906;441
51532423767;201906;444
51534301609;201906;503
51539937165;201906;937
51542677135;201906;835
51562893533;201906;573
51612265319;201906;367
51612265319;201906;367
51614999266;201906;867
51620809028;201906;717
51681389299;201906;330
51685748049;201906;768
51711775769;201906;666
51715995217;201906;796
51745915635;201906;934
51755454536;201906;919
51784710185;201906;765
51798046060;201906;913
51798839455;201906;437
51812069772;201906;872
51837002551;201906;658
51848548160;201906;581
51858789701;201906;684
51858789701;201906;684
51860181087;201906;856
51880066515;201906;641
51908829722;201906;740
51983465251;201906;656
51999565823;201906;754
52018560823;201906;574
52033129615;201906;934
52034748831;201906;713
52050218885;201906;934
52070153739;201906;861
52073732057;201906;777
52084385540;201906;835
52204588152;201906;692
52231930110;201906;591
52242751660;201906;901
52260535623;201906;904
52267314200;201906;829
52291973678;201906;681
52292209526;201906;901
52300228031;201906;677
52311114266;201906;715
52330437973;201906;561
52347473784;201906;884
52373331024;201906;622
52373661173;201906;1
52377651966;201906;794
52406184409;201906;669
52413248879;201906;619
52436438199;201906;700
52477380888;201906;859
52484081664;201906;45
52508551626;201906;552
52517759229;201906;756
52521449195;201906;867
52533030705;201906;617
52538124759;201906;666
52550842472;201906;955
52551996097;201906;937
52551996097;201906;937
52570975324;201906;531
52575950073;201906;247
52576474097;201906;928
52596841318;201906;667
52597835099;201906;647
52604721187;201906;683
52608072996;201906;887
52611110805;201906;555
52619183398;201906;864
52655253254;201906;955
52655253254;201906;955
52689406676;201906;591
52712149391;201906;545
52714226030;201906;961
52714922955;201906;816
52717864173;201906;804
52727636344;201906;625
52751427377;201906;864
52751427377;201906;864
52756768853;201906;1
52798326438;201906;940
52917358701;201906;546
52931871616;201906;937
52967360023;201906;887
52987886202;201906;943
53007428554;201906;476
53037619313;201906;804
53040121222;201906;822
53058221396;201906;602
53075838021;201906;423
53102763157;201906;600
53136009471;201906;688
53222359721;201906;639
53223618776;201906;464
53234890349;201906;664
53249768987;201906;545
53263275413;201906;875
53268092401;201906;506
53274690499;201906;934
53287672449;201906;928
53287684825;201906;958
53295000197;201906;496
53310215531;201906;928
53332404578;201906;1
53494385696;201906;913
53497602738;201906;889
53507993603;201906;533
53543574981;201906;477
53562237139;201906;518
53568852525;201906;928
53582187695;201906;673
53601909136;201906;814
53602812379;201906;875
53604507984;201906;789
53605839022;201906;895
53620618774;201906;500
53622091229;201906;533
53640322200;201906;458
53674361721;201906;603
53683885706;201906;530
53693529916;201906;556
53697683498;201906;559
53730265784;201906;606
53749413868;201906;758
53762194631;201906;946
53782716969;201906;907
53792100550;201906;816
53793007652;201906;934
53804413068;201906;627
53832588136;201906;772
53856522391;201906;822
53859610539;201906;608
53861267044;201906;647
53861267044;201906;647
53862279388;201906;517
53862891533;201906;546
53927327116;201906;878
53941131699;201906;916
53945684112;201906;1
54004928027;201906;895
54128624337;201906;789
54133322588;201906;801
54133534640;201906;684
54145748895;201906;916
54185560590;201906;958
54194141840;201906;94
54212091548;201906;853
54219821149;201906;940
54268345675;201906;666
54323968678;201906;928
54330697195;201906;588
54346672119;201906;565
54355467904;201906;372
54361741701;201906;816
54363357829;201906;937
54368579576;201906;730
54369954749;201906;740
54369954749;201906;740
54382723337;201906;816
54396164447;201906;829
54410741279;201906;779
54419359331;201906;799
54446341619;201906;925
54450153928;201906;772
54453515701;201906;479
54498103912;201906;646
54529408182;201906;796
54530026358;201906;637
54534531911;201906;870
54537490848;201906;898
54561917125;201906;496
54570785632;201906;530
54593329539;201906;667
54594277860;201906;508
54603939128;201906;848
54618586640;201906;664
54621530667;201906;546
54622364833;201906;617
54622790836;201906;835
54623985671;201906;895
54626191177;201906;166
54638432600;201906;961
54638432600;201906;961
54676437393;201906;622
54698540603;201906;429
54705767121;201906;955
54774413701;201906;881
54786278277;201906;666
54840351795;201906;1
54840351795;201906;1
54895761644;201906;713
54927223240;201906;895
54956467399;201906;961
54977246751;201906;925
54981087391;201906;1
54981087391;201906;1
54988619757;201906;765
54997186942;201906;594
55091216576;201906;738
55104923235;201906;449
55109214179;201906;625
55116023104;201906;658
55132632831;201906;696
55136746282;201906;629
55140129734;201906;545
55185604296;201906;875
55209369558;201906;545
55222023736;201906;925
55231629051;201906;904
55321034302;201906;431
55364522947;201906;528
55367189378;201906;952
55369444442;201906;723
55376512728;201906;822
55388622876;201906;955
55395692992;201906;12
55412931761;201906;584
55424775958;201906;667
55433467517;201906;725
55435134552;201906;761
55435206626;201906;496
55436316971;201906;1
55439019715;201906;913
55440311472;201906;822
55501299099;201906;485
55551010340;201906;596
55552194090;201906;928
55573184000;201906;881
55620147406;201906;955
55625509184;201906;958
55650024028;201906;603
55666178657;201906;928
55666178657;201906;928
55673056891;201906;560
55687218270;201906;884
55722640076;201906;752
55735444409;201906;943
55744601557;201906;383
55759489200;201906;816
55761943150;201906;1
55774116157;201906;677
55791755745;201906;856
55838496920;201906;698
55838496920;201906;698
55877386400;201906;772
55893577765;201906;566
55900883108;201906;611
55919047257;201906;881
55938545605;201906;1
55975311588;201906;887
55978682253;201906;1
56000197142;201906;459
56000197142;201906;459
56004997380;201906;1
56014224818;201906;837
56024992120;201906;321
56028074214;201906;429
56028074214;201906;429
56039019671;201906;955
56055737866;201906;700
56064804385;201906;417
56066441324;201906;457
56066441324;201906;457
56074684989;201906;937
56083988644;201906;472
56086440423;201906;919
56095049632;201906;816
56104373391;201906;490
56110520875;201906;806
56121204810;201906;864
56136342775;201906;943
56137036089;201906;641
56196900295;201906;532
56198425455;201906;492
56199519428;201906;496
56202138464;201906;624
56231553343;201906;745
56245965975;201906;832
56269790827;201906;761
56281614390;201906;719
56304392525;201906;913
56322833752;201906;889
56352515392;201906;1
56369416657;201906;824
56370097814;201906;580
56383994672;201906;884
56385310772;201906;681
56385310772;201906;681
56398998832;201906;1
56418590608;201906;749
56424249991;201906;928
56451257279;201906;859
56479656402;201906;205
56524545033;201906;1
56538024009;201906;488
56551093701;201906;904
56562620695;201906;861
56563500179;201906;673
56601605271;201906;919
56664919891;201906;922
56691356622;201906;916
56693933675;201906;864
56704753321;201906;614
56714894054;201906;1
56726839626;201906;794
56758706901;201906;673
56768167214;201906;940
56769303474;201906;861
56772766415;201906;381
56779382681;201906;698
56787480795;201906;928
56799906537;201906;904
56805641782;201906;547
56865160433;201906;698
56902552679;201906;482
56922602978;201906;541
56949470839;201906;568
56963482259;201906;706
56978210212;201906;775
57130477151;201906;584
57137770622;201906;922
57159090419;201906;603
57176577277;201906;651
57229958437;201906;656
57320194892;201906;1
57320194892;201906;1
57332704601;201906;887
57365121867;201906;943
57401553996;201906;940
57410685918;201906;765
57410699019;201906;565
57442694645;201906;454
57478579924;201906;429
57491576162;201906;845
57512145803;201906;717
57521045321;201906;928
57531737101;201906;910
57537760710;201906;898
57608506958;201906;444
57622150337;201906;683
57646643429;201906;799
57682010681;201906;686
57693630165;201906;931
57745427084;201906;545
57750457521;201906;928
57775659478;201906;641
57796436430;201906;861
57796436430;201906;861
57808671997;201906;568
57809981130;201906;861
57883515123;201906;738
57973215481;201906;756
57988196707;201906;597
58032681814;201906;949
58045282162;201906;655
58049115491;201906;919
58071911470;201906;187
58111966956;201906;775
58130391973;201906;1
58135201794;201906;892
58152805164;201906;250
58163437604;201906;1
58172303156;201906;591
58174833821;201906;692
58176204456;201906;1
58189400306;201906;287
58195628657;201906;943
58214305744;201906;361
58214953642;201906;745
58216417293;201906;681
58219196537;201906;442
58220083359;201906;669
58234618901;201906;740
58257251683;201906;532
58262372232;201906;476
58267557190;201906;955
58281234666;201906;681
58282529592;201906;804
58282529592;201906;804
58284659583;201906;898
58303949357;201906;949
58303949357;201906;949
58342262813;201906;925
58357239684;201906;684
58373171266;201906;547
58391091757;201906;667
58400507983;201906;811
58409154679;201906;811
58423685577;201906;719
58424709478;201906;421
58424925758;201906;570
58444113693;201906;708
58444572771;201906;772
58446177512;201906;482
58473748169;201906;958
58474923491;201906;683
58476466596;201906;848
58481828269;201906;635
58523775258;201906;758
58527143839;201906;919
58528170018;201906;794
58529390784;201906;454
58551186028;201906;493
58559096151;201906;794
58560120326;201906;861
58560759564;201906;343
58561854890;201906;574
58575186269;201906;913
58576703510;201906;789
58577607259;201906;597
58585722392;201906;583
58590283764;201906;462
58601926091;201906;796
58612948666;201906;614
58635379506;201906;738
58674812124;201906;390
58674812124;201906;390
58678569560;201906;622
58685862797;201906;943
58699997682;201906;694
58745829456;201906;955
58775286790;201906;937
58781670525;201906;616
58830068446;201906;624
58830637221;201906;704
58870240299;201906;943
58873071990;201906;588
58873748848;201906;835
58949627541;201906;892
58952454915;201906;508
58957815605;201906;1
58958632098;201906;895
58965303383;201906;666
58967428258;201906;706
58977559049;201906;934
58979504011;201906;481
58991781032;201906;889
58999728583;201906;517
59018905184;201906;579
59070793987;201906;955
59074082465;201906;5
59111640351;201906;931
59111640351;201906;931
59150079805;201906;884
59156824198;201906;814
59182437772;201906;892
59208419885;201906;804
59237360986;201906;946
59241881620;201906;952
59252719883;201906;937
59277793869;201906;907
59340730534;201906;952
59396482775;201906;901
59403911877;201906;497
59421212289;201906;723
59490410669;201906;784
59498830738;201906;549
59499814468;201906;949
59503579767;201906;789
59519489768;201906;934
59530004604;201906;955
59560766917;201906;545
59593534168;201906;634
59599507680;201906;1
59692989869;201906;1
59694058262;201906;447
59793701770;201906;677
59816035034;201906;507
59869290270;201906;892
59885627545;201906;958
59922631669;201906;1
60009647355;201906;864
60036288979;201906;704
60039011206;201906;931
60078762876;201906;617
60093195718;201906;749
60105917277;201906;952
60105917277;201906;952
60169097561;201906;934
60176251956;201906;822
60211053487;201906;937
60223055971;201906;806
60231039429;201906;740
60240484610;201906;641
60250760209;201906;605
60263298813;201906;934
60264714106;201906;738
60338282739;201906;635
60347422735;201906;916
60347422735;201906;916
60397810260;201906;853
60439249545;201906;934
60451220667;201906;625
60458118026;201906;605
60464625764;201906;889
60487510868;201906;856
60510252097;201906;1
60513611591;201906;397
60517621149;201906;848
60535810826;201906;892
60571428212;201906;758
60579523406;201906;835
60606861206;201906;723
60625560060;201906;845
60656104296;201906;919
60666453104;201906;679
60687030167;201906;892
60689726270;201906;892
60711307494;201906;919
60714860757;201906;955
60716424043;201906;658
60724978355;201906;658
60739883138;201906;895
60750735717;201906;881
60762787885;201906;754
60778076161;201906;965
60816614677;201906;845
60821827121;201906;523
60825285511;201906;799
60826902476;201906;889
60865970994;201906;451
60879009640;201906;537
60901808779;201906;611
60907266966;201906;656
60920887453;201906;580
60935906765;201906;423
60960205182;201906;1
60976753760;201906;878
60983898109;201906;1
61032329000;201906;435
61116482447;201906;523
61141083166;201906;581
61142351385;201906;749
61218068520;201906;851
61220951170;201906;550
61248299759;201906;730
61253332717;201906;606
61353960913;201906;715
61390714491;201906;756
61395163726;201906;719
61408073378;201906;501
61408073378;201906;501
61417494422;201906;679
61418590821;201906;937
61420077266;201906;907
61433210139;201906;955
61454760361;201906;1
61461679370;201906;591
61477394027;201906;738
61479388194;201906;656
61516073995;201906;851
61525550049;201906;916
61531196569;201906;584
61540252274;201906;730
61545687868;201906;471
61567262017;201906;895
61581385989;201906;675
61594072967;201906;913
61606497962;201906;946
61652187069;201906;290
61659065314;201906;669
61666160643;201906;919
61717415440;201906;765
61782322220;201906;524
61782421418;201906;658
61805475919;201906;692
61808402061;201906;591
61811260866;201906;667
61813548767;201906;910
61815657042;201906;730
61836104700;201906;898
61844698535;201906;806
61849481099;201906;870
61857018460;201906;916
61859214565;201906;656
61872199920;201906;717
61878219861;201906;937
61880378974;201906;698
61880991813;201906;856
61881729155;201906;597
61913072820;201906;782
61942366442;201906;606
61969042901;201906;928
62085986279;201906;928
62096544263;201906;934
62109548303;201906;835
62110959423;201906;486
62123354327;201906;671
62152748102;201906;597
62156517013;201906;913
62160337741;201906;520
62170249210;201906;611
62179461773;201906;568
62183384187;201906;569
62189263259;201906;581
62313612959;201906;931
62333288223;201906;937
62390902663;201906;840
62399029839;201906;723
62403224716;201906;832
62413229057;201906;919
62449307212;201906;576
62468889132;201906;743
62484350191;201906;940
62496489726;201906;662
62559327370;201906;822
62561389598;201906;644
62561693422;201906;683
62602093811;201906;787
62603265788;201906;898
62607443145;201906;931
62643564662;201906;696
62643960983;201906;804
62656652030;201906;843
62658530263;201906;518
62677295919;201906;910
62681143707;201906;940
62693642374;201906;311
62713151487;201906;538
62724046849;201906;730
62727136543;201906;768
62774347204;201906;581
62938272463;201906;777
62938691292;201906;779
62942846497;201906;928
62952038139;201906;656
62957149693;201906;686
62961595024;201906;308
62980275183;201906;887
62980275183;201906;887
62988255896;201906;439
63002343279;201906;455
63012157025;201906;581
63050961462;201906;946
63084027937;201906;599
63096243656;201906;1
63181306905;201906;919
63185595055;201906;464
63218223103;201906;796
63224478888;201906;653
63225860149;201906;549
63258887033;201906;660
63312136973;201906;861
63317623833;201906;523
63320715240;201906;777
63327223825;201906;835
63341328920;201906;910
63348685688;201906;625
63363196067;201906;922
63372403402;201906;725
63413330186;201906;455
63467748005;201906;889
63540053825;201906;683
63625663753;201906;922
63649711197;201906;562
63684049038;201906;749
63730761593;201906;934
63731179643;201906;756
63736241142;201906;529
63745313058;201906;658
63753272320;201906;1
63767194295;201906;635
63770995898;201906;898
63778831363;201906;761
63781285863;201906;550
63784431250;201906;545
63789246896;201906;949
63810287956;201906;940
63821230863;201906;955
63849772031;201906;646
63850754805;201906;925
63875281747;201906;608
63887590715;201906;752
63892391246;201906;597
63895239519;201906;611
63919927235;201906;756
63927825028;201906;625
63938939023;201906;9
63974537108;201906;772
63982342842;201906;789
63998808005;201906;958
64014486586;201906;931
64037143015;201906;651
64085579638;201906;949
64098744526;201906;937
64157614516;201906;952
64165541263;201906;583
64166010915;201906;765
64189286340;201906;958
64208770781;201906;943
64220417070;201906;646
64238018531;201906;1
64242919531;201906;647
64278422234;201906;934
64327076859;201906;448
64334229820;201906;943
64369920848;201906;892
64381858377;201906;681
64443096266;201906;765
64471437719;201906;946
64492412860;201906;946
64499167904;201906;895
64504167817;201906;732
64504360247;201906;581
64506563378;201906;892
64540930817;201906;677
64560564528;201906;937
64570631784;201906;577
64574458540;201906;895
64600860805;201906;835
64619839628;201906;864
64628885564;201906;647
64650043042;201906;476
64651989444;201906;835
64657603073;201906;1
64674408377;201906;686
64695395248;201906;837
64722951281;201906;804
64746092993;201906;952
64759417299;201906;696
64804593068;201906;461
64817634273;201906;271
64826913114;201906;881
64831324047;201906;448
64833617415;201906;867
64835368836;201906;922
64896742774;201906;804
64908034406;201906;740
64928026202;201906;910
64942935813;201906;904
65006096116;201906;934
65012501993;201906;772
65069430049;201906;787
65082970166;201906;639
65113418791;201906;564
65118180340;201906;162
65134157487;201906;606
65140984061;201906;495
65166627807;201906;952
65183230362;201906;696
65187641156;201906;913
65207686342;201906;801
65276083795;201906;949
65402660488;201906;692
65434718384;201906;627
65452675917;201906;605
65486165367;201906;606
65548984076;201906;730
65560441232;201906;867
65564627145;201906;715
65584531056;201906;837
65607128413;201906;560
65617923772;201906;496
65623839506;201906;635
65634184731;201906;596
65671491083;201906;463
65671491083;201906;463
65699906451;201906;555
65716820256;201906;872
65722589962;201906;910
65732603871;201906;943
65740593534;201906;740
65747881480;201906;856
65747881480;201906;856
65759673650;201906;949
65762655551;201906;952
65763100354;201906;784
65778249357;201906;765
65830032010;201906;898
65865260562;201906;922
65885862627;201906;464
65927861479;201906;768
65963690888;201906;745
66003869384;201906;594
66011019913;201906;532
66038417045;201906;637
66079670505;201906;667
66138402373;201906;660
66177305018;201906;952
66178372332;201906;482
66188357736;201906;875
66189980982;201906;898
66208718841;201906;734
66211320729;201906;937
66246564269;201906;1
66252715252;201906;772
66303864731;201906;931
66382303775;201906;829
66384134431;201906;387
66397599113;201906;870
66472966974;201906;736
66478265530;201906;782
66484708420;201906;554
66484983641;201906;901
66484983641;201906;901
66504173538;201906;752
66512449098;201906;752
66513725263;201906;639
66548986909;201906;895
66554199306;201906;627
66562630862;201906;919
66562630862;201906;919
66564160405;201906;961
66585983405;201906;490
66604166499;201906;752
66645931989;201906;949
66647619139;201906;673
66656751349;201906;541
66669653486;201906;749
66682665575;201906;934
66699839284;201906;667
66752229582;201906;881
66752229582;201906;881
66787363850;201906;684
66796308741;201906;856
66814402998;201906;949
66834754410;201906;456
66841036367;201906;756
66841456801;201906;913
66874710826;201906;508
66875330381;201906;895
66907826845;201906;816
66913636115;201906;727
66913636115;201906;727
66937931299;201906;804
66944895278;201906;752
66975131574;201906;270
66975392515;201906;418
67034594513;201906;541
67048689813;201906;919
67049235112;201906;859
67055512401;201906;934
67106533485;201906;919
67110114051;201906;840
67112847204;201906;531
67132412700;201906;1
67149172111;201906;779
67183455563;201906;761
67194190879;201906;928
67223606162;201906;653
67336780338;201906;559
67342063319;201906;1
67344638864;201906;441
67356155805;201906;614
67376860808;201906;758
67376860808;201906;758
67379639067;201906;552
67388403633;201906;814
67388523293;201906;507
67391472463;201906;655
67410024353;201906;562
67419608987;201906;835
67425664714;201906;608
67434056273;201906;801
67461144966;201906;845
67483060082;201906;799
67488562855;201906;564
67515545931;201906;816
67535914836;201906;627
67566531861;201906;730
67572906104;201906;782
67667196197;201906;904
67684112442;201906;922
67684947543;201906;627
67714628695;201906;768
67724257348;201906;772
67734134611;201906;449
67757087444;201906;686
67765003305;201906;949
67805034444;201906;835
67847398531;201906;925
67851884056;201906;679
67853557733;201906;814
67888332326;201906;1
67901745979;201906;943
67942950714;201906;940
67942950714;201906;940
67977529470;201906;943
68000431940;201906;937
68017584646;201906;878
68025043626;201906;958
68031908453;201906;482
68036569484;201906;811
68050779161;201906;1
68068889223;201906;736
68071106438;201906;619
68082104331;201906;552
68087888515;201906;647
68098322292;201906;943
68099443474;201906;853
68108145856;201906;513
68108880230;201906;564
68157373529;201906;889
68220796793;201906;1
68246862405;201906;794
68271427887;201906;916
68294633921;201906;777
68299503834;201906;859
68399205500;201906;919
68430952651;201906;704
68455526566;201906;835
68458941172;201906;901
68513378607;201906;758
68520749084;201906;895
68523238351;201906;787
68531679480;201906;872
68555285506;201906;789
68576650394;201906;801
68612312278;201906;934
68644131409;201906;675
68647517589;201906;457
68667295023;201906;864
68680374241;201906;796
68782909096;201906;806
68860855617;201906;940
68917323555;201906;696
68920786226;201906;547
68928599912;201906;955
68999234758;201906;565
69065614646;201906;700
69088685890;201906;182
69096312659;201906;1
69108968622;201906;1
69117377883;201906;1
69117746165;201906;306
69125794130;201906;943
69129001002;201906;419
69135417888;201906;752
69145402487;201906;787
69191690999;201906;719
69240740265;201906;1
69244015212;201906;704
69246220704;201906;940
69259182420;201906;565
69300779407;201906;881
69303628793;201906;752
69317117288;201906;594
69327232143;201906;639
69339576639;201906;937
69339818586;201906;913
69339818586;201906;913
69375675854;201906;702
69396662916;201906;579
69408193678;201906;684
69425733308;201906;928
69429987415;201906;889
69440367331;201906;928
69448137003;201906;679
69462196949;201906;937
69484680771;201906;441
69487101330;201906;1
69497107229;201906;441
69501977081;201906;651
69539268136;201906;837
69548395222;201906;557
69578804929;201906;700
69643932113;201906;740
69661214367;201906;696
69688256370;201906;686
69717935887;201906;552
69788352940;201906;1
69800646845;201906;653
69844263644;201906;940
69885389379;201906;588
69898429849;201906;784
69912838954;201906;454
69930351660;201906;581
69931383663;201906;1
69943902261;201906;949
69968448768;201906;447
69988598576;201906;961
69994777257;201906;12
70008506678;201906;958
70035360693;201906;597
70035360693;201906;597
70046093069;201906;758
70098902505;201906;843
70139680480;201906;619
70153533267;201906;611
70174213140;201906;801
70177310597;201906;940
70178310185;201906;934
70182297647;201906;664
70187531439;201906;740
70226348462;201906;819
70266017991;201906;686
70308959037;201906;698
70330144927;201906;928
